Timestamp (s),Latitude (deg),Longitude (deg),Speed (km/h)
139.520,50.45058738,30.52484540,27.00
139.560,50.45058882,30.52484178,27.21
139.600,50.45059026,30.52483812,27.42
139.640,50.45059168,30.52483442,27.62
139.680,50.45059310,30.52483067,27.83
139.720,50.45059451,30.52482687,28.03
139.760,50.45059591,30.52482303,28.23
139.800,50.45059730,30.52481914,28.43
139.840,50.45059867,30.52481521,28.63
139.880,50.45060004,30.52481123,28.83
139.920,50.45060139,30.52480720,29.03
139.960,50.45060273,30.52480313,29.22
140.000,50.45060405,30.52479902,29.42
140.040,50.45060536,30.52479486,29.61
140.080,50.45060666,30.52479065,29.81
140.120,50.45060794,30.52478640,30.00
140.160,50.45060920,30.52478210,30.20
140.200,50.45061045,30.52477776,30.39
140.240,50.45061167,30.52477337,30.58
140.280,50.45061288,30.52476893,30.78
140.320,50.45061407,30.52476445,30.97
140.360,50.45061524,30.52475993,31.16
140.400,50.45061640,30.52475536,31.36
140.440,50.45061753,30.52475074,31.55
140.480,50.45061863,30.52474608,31.75
140.520,50.45061972,30.52474137,31.94
140.560,50.45062078,30.52473662,32.14
140.600,50.45062182,30.52473182,32.34
140.640,50.45062284,30.52472698,32.54
140.680,50.45062383,30.52472209,32.74
140.720,50.45062480,30.52471715,32.94
140.760,50.45062574,30.52471217,33.14
140.800,50.45062665,30.52470715,33.34
140.840,50.45062754,30.52470207,33.55
140.880,50.45062840,30.52469696,33.76
140.920,50.45062923,30.52469179,33.97
140.960,50.45063003,30.52468659,34.18
141.000,50.45063080,30.52468133,34.39
141.040,50.45063154,30.52467603,34.61
141.080,50.45063225,30.52467069,34.83
141.120,50.45063293,30.52466530,35.05
141.160,50.45063357,30.52465986,35.27
141.200,50.45063418,30.52465438,35.50
141.240,50.45063476,30.52464885,35.73
141.280,50.45063531,30.52464328,35.96
141.320,50.45063582,30.52463766,36.20
141.360,50.45063629,30.52463200,36.44
141.400,50.45063673,30.52462629,36.68
141.440,50.45063713,30.52462054,36.93
141.480,50.45063749,30.52461474,37.18
141.520,50.45063782,30.52460889,37.43
141.560,50.45063810,30.52460300,37.69
141.600,50.45063835,30.52459707,37.95
141.640,50.45063856,30.52459108,38.22
141.680,50.45063873,30.52458506,38.49
141.720,50.45063885,30.52457898,38.76
141.760,50.45063894,30.52457286,39.04
141.800,50.45063898,30.52456670,39.32
141.840,50.45063896,30.52456047,39.77
141.880,50.45063886,30.52455412,40.51
141.920,50.45063866,30.52454764,41.37
141.960,50.45063836,30.52454104,42.23
142.000,50.45063798,30.52453431,43.08
142.040,50.45063751,30.52452747,43.92
142.080,50.45063695,30.52452051,44.74
142.120,50.45063632,30.52451344,45.54
142.160,50.45063561,30.52450626,46.33
142.200,50.45063482,30.52449899,47.09
142.240,50.45063396,30.52449161,47.83
142.280,50.45063304,30.52448414,48.55
142.320,50.45063205,30.52447658,49.24
142.360,50.45063099,30.52446893,49.91
142.400,50.45062988,30.52446120,50.55
142.440,50.45062872,30.52445339,51.16
142.480,50.45062750,30.52444551,51.74
142.520,50.45062624,30.52443756,52.29
142.560,50.45062493,30.52442954,52.81
142.600,50.45062357,30.52442146,53.31
142.640,50.45062218,30.52441332,53.77
142.680,50.45062075,30.52440512,54.19
142.720,50.45061929,30.52439688,54.59
142.760,50.45061780,30.52438859,54.96
142.800,50.45061628,30.52438026,55.29
142.840,50.45061474,30.52437189,55.59
142.880,50.45061318,30.52436348,55.85
142.920,50.45061160,30.52435505,56.08
142.960,50.45061001,30.52434659,56.28
143.000,50.45060841,30.52433810,56.45
143.040,50.45060680,30.52432960,56.58
143.080,50.45060519,30.52432108,56.68
143.120,50.45060358,30.52431256,56.75
143.160,50.45060197,30.52430402,56.78
143.200,50.45060036,30.52429549,56.78
143.240,50.45059876,30.52428696,56.74
143.280,50.45059718,30.52427843,56.67
143.320,50.45059561,30.52426991,56.57
143.360,50.45059406,30.52426141,56.43
143.400,50.45059252,30.52425292,56.26
143.440,50.45059102,30.52424446,56.06
143.480,50.45058954,30.52423602,55.83
143.520,50.45058809,30.52422761,55.56
143.560,50.45058668,30.52421924,55.26
143.600,50.45058531,30.52421090,54.94
143.640,50.45058397,30.52420261,54.58
143.680,50.45058268,30.52419436,54.19
143.720,50.45058144,30.52418616,53.77
143.760,50.45058024,30.52417802,53.32
143.800,50.45057910,30.52416993,52.84
143.840,50.45057802,30.52416191,52.33
143.880,50.45057700,30.52415395,51.80
143.920,50.45057603,30.52414606,51.24
143.960,50.45057514,30.52413824,50.65
144.000,50.45057431,30.52413051,50.05
144.040,50.45057356,30.52412285,49.41
144.080,50.45057288,30.52411528,48.76
144.120,50.45057228,30.52410780,48.09
144.160,50.45057177,30.52410042,47.40
144.200,50.45057134,30.52409313,46.69
144.240,50.45057099,30.52408595,45.97
144.280,50.45057074,30.52407887,45.23
144.320,50.45057059,30.52407190,44.49
144.360,50.45057053,30.52406504,43.74
144.400,50.45057057,30.52405831,42.98
144.440,50.45057072,30.52405169,42.23
144.480,50.45057097,30.52404520,41.48
144.520,50.45057134,30.52403884,40.73
144.560,50.45057182,30.52403261,40.06
144.600,50.45057242,30.52402648,39.57
144.640,50.45057315,30.52402044,39.23
144.680,50.45057400,30.52401448,38.94
144.720,50.45057497,30.52400861,38.69
144.760,50.45057605,30.52400282,38.49
144.800,50.45057725,30.52399711,38.33
144.840,50.45057855,30.52399148,38.20
144.880,50.45057995,30.52398593,38.11
144.920,50.45058145,30.52398045,38.05
144.960,50.45058304,30.52397504,38.01
145.000,50.45058472,30.52396971,38.00
145.040,50.45058650,30.52396444,38.01
145.080,50.45058835,30.52395924,38.04
145.120,50.45059028,30.52395410,38.08
145.160,50.45059229,30.52394902,38.13
145.200,50.45059438,30.52394401,38.19
145.240,50.45059652,30.52393905,38.26
145.280,50.45059874,30.52393415,38.33
145.320,50.45060101,30.52392930,38.40
145.360,50.45060334,30.52392451,38.47
145.400,50.45060572,30.52391976,38.54
145.440,50.45060815,30.52391507,38.61
145.480,50.45061063,30.52391042,38.67
145.520,50.45061314,30.52390581,38.72
145.560,50.45061570,30.52390125,38.76
145.600,50.45061829,30.52389673,38.79
145.640,50.45062090,30.52389224,38.81
145.680,50.45062355,30.52388779,38.81
145.720,50.45062621,30.52388338,38.80
145.760,50.45062889,30.52387900,38.78
145.800,50.45063159,30.52387464,38.74
145.840,50.45063430,30.52387032,38.68
145.880,50.45063701,30.52386602,38.61
145.920,50.45063973,30.52386175,38.52
145.960,50.45064244,30.52385750,38.42
146.000,50.45064515,30.52385327,38.29
146.040,50.45064786,30.52384906,38.15
146.080,50.45065055,30.52384486,37.98
146.120,50.45065322,30.52384068,37.80
146.160,50.45065587,30.52383651,37.61
146.200,50.45065850,30.52383235,37.39
146.240,50.45066110,30.52382820,37.16
146.280,50.45066367,30.52382405,36.91
146.320,50.45066621,30.52381991,36.64
146.360,50.45066870,30.52381577,36.36
146.400,50.45067116,30.52381163,36.06
146.440,50.45067356,30.52380749,35.75
146.480,50.45067592,30.52380335,35.43
146.520,50.45067822,30.52379920,35.10
146.560,50.45068046,30.52379504,34.75
146.600,50.45068264,30.52379087,34.40
146.640,50.45068475,30.52378669,34.05
146.680,50.45068679,30.52378250,33.68
146.720,50.45068876,30.52377829,33.32
146.760,50.45069065,30.52377406,32.96
146.800,50.45069246,30.52376982,32.60
146.840,50.45069419,30.52376555,32.25
146.880,50.45069582,30.52376125,31.91
146.920,50.45069737,30.52375694,31.59
146.960,50.45069881,30.52375259,31.28
147.000,50.45070016,30.52374821,31.00
147.040,50.45070140,30.52374380,30.75
147.080,50.45070253,30.52373936,30.53
147.120,50.45070355,30.52373488,30.34
147.160,50.45070446,30.52373037,30.20
147.200,50.45070524,30.52372581,30.11
147.240,50.45070590,30.52372122,30.07
147.280,50.45070644,30.52371658,30.07
147.320,50.45070688,30.52371192,30.02
147.360,50.45070723,30.52370727,29.91
147.400,50.45070750,30.52370261,29.82
147.440,50.45070768,30.52369796,29.76
147.480,50.45070779,30.52369330,29.72
147.520,50.45070782,30.52368864,29.70
147.560,50.45070778,30.52368399,29.70
147.600,50.45070766,30.52367933,29.72
147.640,50.45070747,30.52367468,29.76
147.680,50.45070721,30.52367002,29.81
147.720,50.45070689,30.52366537,29.88
147.760,50.45070650,30.52366071,29.96
147.800,50.45070604,30.52365606,30.05
147.840,50.45070553,30.52365140,30.15
147.880,50.45070495,30.52364674,30.26
147.920,50.45070431,30.52364209,30.37
147.960,50.45070362,30.52363743,30.49
148.000,50.45070288,30.52363278,30.62
148.040,50.45070208,30.52362812,30.75
148.080,50.45070124,30.52362347,30.89
148.120,50.45070034,30.52361881,31.02
148.160,50.45069940,30.52361416,31.16
148.200,50.45069842,30.52360950,31.30
148.240,50.45069739,30.52360484,31.44
148.280,50.45069632,30.52360019,31.57
148.320,50.45069521,30.52359553,31.71
148.360,50.45069406,30.52359088,31.84
148.400,50.45069289,30.52358622,31.97
148.440,50.45069167,30.52358157,32.09
148.480,50.45069043,30.52357691,32.21
148.520,50.45068916,30.52357226,32.32
148.560,50.45068785,30.52356760,32.43
148.600,50.45068653,30.52356294,32.53
148.640,50.45068518,30.52355829,32.63
148.680,50.45068381,30.52355363,32.72
148.720,50.45068242,30.52354898,32.80
148.760,50.45068101,30.52354432,32.88
148.800,50.45067959,30.52353967,32.95
148.840,50.45067815,30.52353501,33.01
148.880,50.45067670,30.52353036,33.06
148.920,50.45067524,30.52352570,33.11
148.960,50.45067377,30.52352104,33.14
149.000,50.45067229,30.52351639,33.17
149.040,50.45067082,30.52351173,33.19
149.080,50.45066933,30.52350708,33.20
149.120,50.45066785,30.52350242,33.20
149.160,50.45066637,30.52349777,33.20
149.200,50.45066489,30.52349311,33.18
149.240,50.45066342,30.52348846,33.16
149.280,50.45066196,30.52348380,33.13
149.320,50.45066050,30.52347914,33.09
149.360,50.45065906,30.52347449,33.04
149.400,50.45065763,30.52346983,32.98
149.440,50.45065621,30.52346518,32.92
149.480,50.45065481,30.52346052,32.85
149.520,50.45065343,30.52345587,32.77
149.560,50.45065206,30.52345121,32.68
149.600,50.45065072,30.52344656,32.59
149.640,50.45064941,30.52344190,32.49
149.680,50.45064812,30.52343724,32.38
149.720,50.45064686,30.52343259,32.27
149.760,50.45064563,30.52342793,32.16
149.800,50.45064443,30.52342328,32.03
149.840,50.45064327,30.52341862,31.91
149.880,50.45064214,30.52341397,31.78
149.920,50.45064105,30.52340931,31.65
149.960,50.45064000,30.52340466,31.51
150.000,50.45063899,30.52340000,31.38
150.040,50.45063801,30.52339537,31.15
150.080,50.45063704,30.52339078,30.84
150.120,50.45063608,30.52338623,30.55
150.160,50.45063514,30.52338172,30.27
150.200,50.45063421,30.52337725,30.00
150.240,50.45063330,30.52337281,29.75
150.280,50.45063239,30.52336841,29.52
150.320,50.45063149,30.52336404,29.29
150.360,50.45063060,30.52335970,29.09
150.400,50.45062972,30.52335539,28.89
150.440,50.45062885,30.52335110,28.71
150.480,50.45062799,30.52334684,28.55
150.520,50.45062713,30.52334259,28.40
150.560,50.45062628,30.52333837,28.26
150.600,50.45062544,30.52333416,28.14
150.640,50.45062460,30.52332997,28.03
150.680,50.45062376,30.52332579,27.93
150.720,50.45062293,30.52332163,27.85
150.760,50.45062210,30.52331747,27.79
150.800,50.45062127,30.52331332,27.73
150.840,50.45062045,30.52330918,27.70
150.880,50.45061962,30.52330504,27.67
150.920,50.45061880,30.52330090,27.66
150.960,50.45061798,30.52329676,27.66
151.000,50.45061715,30.52329262,27.68
151.040,50.45061633,30.52328847,27.72
151.080,50.45061550,30.52328432,27.76
151.120,50.45061467,30.52328016,27.82
151.160,50.45061383,30.52327599,27.90
151.200,50.45061299,30.52327180,27.98
151.240,50.45061215,30.52326760,28.09
151.280,50.45061130,30.52326339,28.20
151.320,50.45061045,30.52325915,28.33
151.360,50.45060959,30.52325490,28.48
151.400,50.45060872,30.52325062,28.64
151.440,50.45060785,30.52324632,28.81
151.480,50.45060696,30.52324199,29.00
151.520,50.45060607,30.52323763,29.20
151.560,50.45060517,30.52323325,29.42
151.600,50.45060425,30.52322883,29.65
151.640,50.45060333,30.52322437,29.89
151.680,50.45060239,30.52321988,30.15
151.720,50.45060144,30.52321535,30.42
151.760,50.45060048,30.52321078,30.71
151.800,50.45059951,30.52320617,31.01
151.840,50.45059852,30.52320151,31.32
151.880,50.45059752,30.52319680,31.65
151.920,50.45059650,30.52319205,32.00
151.960,50.45059546,30.52318725,32.35
152.000,50.45059441,30.52318239,32.72
152.040,50.45059334,30.52317748,33.11
152.080,50.45059225,30.52317251,33.51
152.120,50.45059115,30.52316748,33.93
152.160,50.45059002,30.52316240,34.35
152.200,50.45058887,30.52315725,34.80
152.240,50.45058771,30.52315203,35.25
152.280,50.45058652,30.52314675,35.73
152.320,50.45058531,30.52314140,36.21
152.360,50.45058408,30.52313598,36.71
152.400,50.45058283,30.52313049,37.23
152.440,50.45058155,30.52312492,37.75
152.480,50.45058025,30.52311928,38.30
152.520,50.45057892,30.52311356,38.85
152.560,50.45057756,30.52310776,39.43
152.600,50.45057618,30.52310187,40.01
152.640,50.45057478,30.52309590,40.61
152.680,50.45057334,30.52308984,41.23
152.720,50.45057188,30.52308370,41.85
152.760,50.45057039,30.52307745,42.53
152.800,50.45056889,30.52307110,43.24
152.840,50.45056738,30.52306463,43.93
152.880,50.45056585,30.52305807,44.62
152.920,50.45056430,30.52305140,45.28
152.960,50.45056274,30.52304463,45.92
153.000,50.45056117,30.52303776,46.55
153.040,50.45055958,30.52303080,47.16
153.080,50.45055798,30.52302375,47.75
153.120,50.45055636,30.52301662,48.33
153.160,50.45055473,30.52300940,48.88
153.200,50.45055308,30.52300209,49.42
153.240,50.45055142,30.52299471,49.94
153.280,50.45054975,30.52298726,50.44
153.320,50.45054806,30.52297973,50.92
153.360,50.45054635,30.52297213,51.39
153.400,50.45054464,30.52296446,51.84
153.440,50.45054290,30.52295674,52.27
153.480,50.45054115,30.52294895,52.68
153.520,50.45053939,30.52294110,53.07
153.560,50.45053762,30.52293320,53.45
153.600,50.45053582,30.52292525,53.80
153.640,50.45053402,30.52291725,54.14
153.680,50.45053220,30.52290921,54.46
153.720,50.45053036,30.52290112,54.76
153.760,50.45052851,30.52289300,55.05
153.800,50.45052665,30.52288484,55.31
153.840,50.45052477,30.52287664,55.56
153.880,50.45052288,30.52286842,55.79
153.920,50.45052097,30.52286016,56.01
153.960,50.45051905,30.52285189,56.20
154.000,50.45051711,30.52284359,56.38
154.040,50.45051516,30.52283527,56.54
154.080,50.45051320,30.52282694,56.68
154.120,50.45051122,30.52281860,56.80
154.160,50.45050923,30.52281025,56.91
154.200,50.45050722,30.52280189,56.99
154.240,50.45050519,30.52279353,57.06
154.280,50.45050316,30.52278516,57.12
154.320,50.45050110,30.52277680,57.15
154.360,50.45049904,30.52276845,57.17
154.400,50.45049696,30.52276011,57.17
154.440,50.45049486,30.52275177,57.15
154.480,50.45049275,30.52274346,57.12
154.520,50.45049063,30.52273516,57.07
154.560,50.45048849,30.52272688,57.00
154.600,50.45048633,30.52271862,56.91
154.640,50.45048417,30.52271039,56.81
154.680,50.45048198,30.52270219,56.69
154.720,50.45047979,30.52269403,56.55
154.760,50.45047757,30.52268590,56.40
154.800,50.45047535,30.52267781,56.23
154.840,50.45047311,30.52266976,56.04
154.880,50.45047085,30.52266175,55.84
154.920,50.45046858,30.52265380,55.62
154.960,50.45046630,30.52264589,55.38
155.000,50.45046400,30.52263804,55.13
155.040,50.45046169,30.52263025,54.86
155.080,50.45045936,30.52262251,54.58
155.120,50.45045702,30.52261484,54.28
155.160,50.45045466,30.52260723,53.96
155.200,50.45045229,30.52259970,53.63
155.240,50.45044991,30.52259223,53.28
155.280,50.45044751,30.52258484,52.92
155.320,50.45044509,30.52257753,52.55
155.360,50.45044266,30.52257030,52.16
155.400,50.45044022,30.52256315,51.75
155.440,50.45043776,30.52255609,51.33
155.480,50.45043529,30.52254909,51.06
155.520,50.45043280,30.52254211,51.04
155.560,50.45043030,30.52253513,51.10
155.600,50.45042779,30.52252815,51.16
155.640,50.45042526,30.52252117,51.21
155.680,50.45042271,30.52251420,51.26
155.720,50.45042015,30.52250724,51.30
155.760,50.45041758,30.52250028,51.33
155.800,50.45041499,30.52249333,51.36
155.840,50.45041239,30.52248639,51.39
155.880,50.45040977,30.52247946,51.41
155.920,50.45040714,30.52247254,51.43
155.960,50.45040449,30.52246563,51.44
156.000,50.45040183,30.52245873,51.44
156.040,50.45039916,30.52245185,51.44
156.080,50.45039647,30.52244498,51.44
156.120,50.45039376,30.52243813,51.43
156.160,50.45039104,30.52243129,51.42
156.200,50.45038831,30.52242447,51.40
156.240,50.45038556,30.52241767,51.38
156.280,50.45038280,30.52241089,51.35
156.320,50.45038002,30.52240413,51.32
156.360,50.45037723,30.52239739,51.28
156.400,50.45037443,30.52239068,51.24
156.440,50.45037161,30.52238399,51.19
156.480,50.45036877,30.52237732,51.14
156.520,50.45036592,30.52237068,51.09
156.560,50.45036306,30.52236406,51.03
156.600,50.45036018,30.52235748,50.96
156.640,50.45035729,30.52235092,50.90
156.680,50.45035438,30.52234439,50.82
156.720,50.45035146,30.52233789,50.75
156.760,50.45034852,30.52233143,50.66
156.800,50.45034557,30.52232499,50.58
156.840,50.45034261,30.52231859,50.49
156.880,50.45033963,30.52231223,50.40
156.920,50.45033664,30.52230590,50.30
156.960,50.45033363,30.52229961,50.20
157.000,50.45033060,30.52229335,50.10
157.040,50.45032757,30.52228714,49.99
157.080,50.45032451,30.52228096,49.88
157.120,50.45032145,30.52227482,49.76
157.160,50.45031837,30.52226873,49.64
157.200,50.45031527,30.52226268,49.52
157.240,50.45031216,30.52225667,49.39
157.280,50.45030904,30.52225071,49.26
157.320,50.45030590,30.52224479,49.13
157.360,50.45030274,30.52223892,49.00
157.400,50.45029958,30.52223310,48.86
157.440,50.45029639,30.52222732,48.72
157.480,50.45029320,30.52222160,48.58
157.520,50.45028998,30.52221593,48.43
157.560,50.45028676,30.52221030,48.28
157.600,50.45028352,30.52220473,48.13
157.640,50.45028026,30.52219922,47.97
157.680,50.45027699,30.52219376,47.82
157.720,50.45027371,30.52218835,47.66
157.760,50.45027041,30.52218300,47.50
157.800,50.45026710,30.52217771,47.34
157.840,50.45026377,30.52217248,47.17
157.880,50.45026043,30.52216731,47.01
157.920,50.45025707,30.52216220,46.84
157.960,50.45025370,30.52215715,46.67
158.000,50.45025032,30.52215216,46.50
158.040,50.45024692,30.52214724,46.33
158.080,50.45024350,30.52214238,46.16
158.120,50.45024007,30.52213759,45.99
158.160,50.45023663,30.52213286,45.82
158.200,50.45023317,30.52212820,45.67
158.240,50.45022968,30.52212361,45.58
158.280,50.45022617,30.52211909,45.52
158.320,50.45022263,30.52211463,45.47
158.360,50.45021906,30.52211023,45.43
158.400,50.45021547,30.52210590,45.38
158.440,50.45021185,30.52210164,45.34
158.480,50.45020820,30.52209743,45.31
158.520,50.45020453,30.52209329,45.28
158.560,50.45020084,30.52208920,45.25
158.600,50.45019712,30.52208518,45.22
158.640,50.45019339,30.52208121,45.20
158.680,50.45018963,30.52207730,45.18
158.720,50.45018585,30.52207344,45.16
158.760,50.45018205,30.52206964,45.14
158.800,50.45017823,30.52206590,45.13
158.840,50.45017439,30.52206220,45.11
158.880,50.45017053,30.52205856,45.10
158.920,50.45016665,30.52205497,45.09
158.960,50.45016276,30.52205143,45.08
159.000,50.45015885,30.52204794,45.07
159.040,50.45015492,30.52204449,45.05
159.080,50.45015098,30.52204109,45.04
159.120,50.45014703,30.52203774,45.03
159.160,50.45014306,30.52203443,45.02
159.200,50.45013907,30.52203117,45.01
159.240,50.45013508,30.52202795,45.00
159.280,50.45013107,30.52202477,44.99
159.320,50.45012705,30.52202163,44.97
159.360,50.45012302,30.52201853,44.96
159.400,50.45011898,30.52201547,44.94
159.440,50.45011493,30.52201245,44.92
159.480,50.45011087,30.52200947,44.91
159.520,50.45010680,30.52200652,44.88
159.560,50.45010273,30.52200360,44.86
159.600,50.45009865,30.52200072,44.84
159.640,50.45009456,30.52199787,44.81
159.680,50.45009046,30.52199506,44.78
159.720,50.45008636,30.52199227,44.75
159.760,50.45008226,30.52198951,44.72
159.800,50.45007815,30.52198679,44.68
159.840,50.45007404,30.52198409,44.64
159.880,50.45006993,30.52198142,44.60
159.920,50.45006581,30.52197877,44.55
159.960,50.45006170,30.52197615,44.51
160.000,50.45005758,30.52197355,44.45
160.040,50.45005346,30.52197097,44.40
160.080,50.45004935,30.52196842,44.34
160.120,50.45004523,30.52196589,44.28
160.160,50.45004112,30.52196338,44.22
160.200,50.45003701,30.52196088,44.15
160.240,50.45003290,30.52195841,44.08
160.280,50.45002880,30.52195595,44.01
160.320,50.45002470,30.52195350,43.93
160.360,50.45002060,30.52195107,43.85
160.400,50.45001651,30.52194866,43.76
160.440,50.45001243,30.52194625,43.67
160.480,50.45000836,30.52194386,43.58
160.520,50.45000429,30.52194148,43.49
160.560,50.45000023,30.52193911,43.39
160.600,50.44999618,30.52193675,43.28
160.640,50.44999214,30.52193440,43.18
160.680,50.44998811,30.52193205,43.07
160.720,50.44998409,30.52192971,42.95
160.760,50.44998008,30.52192737,42.83
160.800,50.44997609,30.52192504,42.71
160.840,50.44997210,30.52192271,42.59
160.880,50.44996813,30.52192038,42.46
160.920,50.44996417,30.52191806,42.35
160.960,50.44996021,30.52191576,42.32
161.000,50.44995623,30.52191352,42.35
161.040,50.44995224,30.52191131,42.38
161.080,50.44994824,30.52190915,42.41
161.120,50.44994423,30.52190702,42.44
161.160,50.44994020,30.52190494,42.46
161.200,50.44993616,30.52190290,42.48
161.240,50.44993212,30.52190090,42.50
161.280,50.44992806,30.52189893,42.52
161.320,50.44992400,30.52189700,42.54
161.360,50.44991993,30.52189510,42.55
161.400,50.44991585,30.52189324,42.56
161.440,50.44991176,30.52189141,42.56
161.480,50.44990767,30.52188962,42.56
161.520,50.44990357,30.52188785,42.56
161.560,50.44989947,30.52188612,42.56
161.600,50.44989537,30.52188441,42.55
161.640,50.44989126,30.52188274,42.54
161.680,50.44988715,30.52188109,42.52
161.720,50.44988303,30.52187946,42.50
161.760,50.44987892,30.52187786,42.48
161.800,50.44987480,30.52187629,42.45
161.840,50.44987068,30.52187474,42.42
161.880,50.44986656,30.52187321,42.38
161.920,50.44986245,30.52187170,42.34
161.960,50.44985833,30.52187021,42.30
162.000,50.44985422,30.52186875,42.25
162.040,50.44985011,30.52186730,42.19
162.080,50.44984601,30.52186586,42.14
162.120,50.44984191,30.52186445,42.07
162.160,50.44983781,30.52186305,42.00
162.200,50.44983372,30.52186166,41.93
162.240,50.44982963,30.52186029,41.85
162.280,50.44982556,30.52185892,41.77
162.320,50.44982148,30.52185757,41.69
162.360,50.44981742,30.52185623,41.59
162.400,50.44981337,30.52185490,41.50
162.440,50.44980932,30.52185358,41.40
162.480,50.44980529,30.52185226,41.29
162.520,50.44980126,30.52185095,41.18
162.560,50.44979725,30.52184965,41.06
162.600,50.44979325,30.52184835,40.94
162.640,50.44978926,30.52184705,40.81
162.680,50.44978528,30.52184576,40.68
162.720,50.44978132,30.52184446,40.55
162.760,50.44977737,30.52184317,40.40
162.800,50.44977344,30.52184188,40.26
162.840,50.44976952,30.52184058,40.11
162.880,50.44976562,30.52183928,39.95
162.920,50.44976174,30.52183798,39.79
162.960,50.44975787,30.52183667,39.63
163.000,50.44975402,30.52183536,39.46
163.040,50.44975019,30.52183404,39.28
163.080,50.44974638,30.52183271,39.10
163.120,50.44974259,30.52183137,38.92
163.160,50.44973882,30.52183003,38.73
163.200,50.44973508,30.52182867,38.53
163.240,50.44973135,30.52182730,38.34
163.280,50.44972765,30.52182592,38.13
163.320,50.44972397,30.52182452,37.93
163.360,50.44972031,30.52182311,37.72
163.400,50.44971668,30.52182168,37.50
163.440,50.44971308,30.52182024,37.28
163.480,50.44970950,30.52181878,37.06
163.520,50.44970594,30.52181730,36.83
163.560,50.44970242,30.52181580,36.60
163.600,50.44969892,30.52181428,36.37
163.640,50.44969545,30.52181273,36.14
163.680,50.44969200,30.52181114,36.02
163.720,50.44968856,30.52180949,36.00
163.760,50.44968514,30.52180777,35.98
163.800,50.44968173,30.52180599,35.96
163.840,50.44967834,30.52180416,35.94
163.880,50.44967496,30.52180227,35.91
163.920,50.44967160,30.52180033,35.89
163.960,50.44966825,30.52179835,35.85
164.000,50.44966492,30.52179632,35.82
164.040,50.44966160,30.52179425,35.78
164.080,50.44965829,30.52179215,35.73
164.120,50.44965500,30.52179001,35.68
164.160,50.44965173,30.52178783,35.63
164.200,50.44964847,30.52178563,35.57
164.240,50.44964522,30.52178340,35.50
164.280,50.44964199,30.52178115,35.43
164.320,50.44963877,30.52177888,35.35
164.360,50.44963557,30.52177659,35.26
164.400,50.44963238,30.52177429,35.16
164.440,50.44962920,30.52177198,35.06
164.480,50.44962604,30.52176966,34.95
164.520,50.44962290,30.52176733,34.83
164.560,50.44961977,30.52176501,34.71
164.600,50.44961665,30.52176268,34.57
164.640,50.44961355,30.52176036,34.43
164.680,50.44961046,30.52175804,34.28
164.720,50.44960739,30.52175574,34.12
164.760,50.44960433,30.52175345,33.95
164.800,50.44960128,30.52175117,33.78
164.840,50.44959825,30.52174891,33.59
164.880,50.44959524,30.52174668,33.40
164.920,50.44959224,30.52174447,33.20
164.960,50.44958925,30.52174229,33.00
165.000,50.44958628,30.52174014,32.78
165.040,50.44958332,30.52173802,32.56
165.080,50.44958038,30.52173594,32.33
165.120,50.44957745,30.52173391,32.09
165.160,50.44957454,30.52173191,31.85
165.200,50.44957164,30.52172996,31.60
165.240,50.44956875,30.52172806,31.34
165.280,50.44956588,30.52172621,31.08
165.320,50.44956303,30.52172442,30.81
165.360,50.44956019,30.52172269,30.54
165.400,50.44955736,30.52172101,30.27
165.440,50.44955455,30.52171940,29.99
165.480,50.44955175,30.52171786,29.71
165.520,50.44954897,30.52171639,29.42
165.560,50.44954620,30.52171499,29.14
165.600,50.44954344,30.52171367,28.86
165.640,50.44954070,30.52171242,28.57
165.680,50.44953798,30.52171126,28.29
165.720,50.44953527,30.52171019,28.01
165.760,50.44953257,30.52170920,27.74
165.800,50.44952989,30.52170830,27.47
165.840,50.44952722,30.52170750,27.21
165.880,50.44952457,30.52170679,26.96
165.920,50.44952193,30.52170619,26.71
165.960,50.44951931,30.52170569,26.48
166.000,50.44951670,30.52170529,26.26
166.040,50.44951410,30.52170500,26.06
166.080,50.44951152,30.52170483,25.88
166.120,50.44950896,30.52170477,25.71
166.160,50.44950641,30.52170483,25.57
166.200,50.44950387,30.52170501,25.44
166.240,50.44950135,30.52170532,25.35
166.280,50.44949884,30.52170575,25.28
166.320,50.44949634,30.52170631,25.24
166.360,50.44949387,30.52170701,25.23
166.400,50.44949140,30.52170782,25.23
166.440,50.44948895,30.52170872,25.21
166.480,50.44948652,30.52170971,25.21
166.520,50.44948409,30.52171079,25.22
166.560,50.44948169,30.52171196,25.23
166.600,50.44947930,30.52171321,25.26
166.640,50.44947692,30.52171455,25.30
166.680,50.44947456,30.52171597,25.35
166.720,50.44947221,30.52171748,25.42
166.760,50.44946987,30.52171907,25.48
166.800,50.44946755,30.52172074,25.56
166.840,50.44946525,30.52172249,25.65
166.880,50.44946296,30.52172432,25.74
166.920,50.44946068,30.52172622,25.84
166.960,50.44945842,30.52172821,25.95
167.000,50.44945617,30.52173027,26.07
167.040,50.44945394,30.52173240,26.19
167.080,50.44945172,30.52173461,26.31
167.120,50.44944952,30.52173689,26.45
167.160,50.44944733,30.52173925,26.58
167.200,50.44944516,30.52174167,26.72
167.240,50.44944300,30.52174417,26.87
167.280,50.44944085,30.52174673,27.01
167.320,50.44943872,30.52174937,27.17
167.360,50.44943660,30.52175207,27.32
167.400,50.44943450,30.52175483,27.48
